duration,protocol_type,service,src_bytes,dst_bytes,count,srv_count,same_srv_rate,label,attack_type
0,tcp,http,0,0,1,21,1.0,0,normal
0,tcp,private,0,0,232,4,0.02,1,dos
0,tcp,http,332,458,20,22,1.0,0,normal
0,tcp,nnsp,0,0,129,5,0.04,1,dos
0,tcp,ftp_data,175337,0,2,2,1.0,0,normal
0,udp,other,145,0,3,1,0.33,0,normal
0,udp,private,28,0,14,14,1.0,1,dos
0,tcp,http,227,632,62,62,1.0,0,normal
0,tcp,private,0,0,114,1,0.01,1,dos
0,tcp,http,164,464,2,3,1.0,0,normal
0,udp,domain_u,44,44,148,230,1.0,0,normal
0,tcp,http,358,388,1,6,1.0,0,normal
0,tcp,Z39_50,0,0,222,1,0.0,1,dos
0,tcp,private,0,0,31,13,0.42,1,dos
0,tcp,http,300,581,6,7,1.0,0,normal
0,tcp,http,268,4175,14,14,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,1,probe
0,tcp,ftp_data,0,0,78,19,0.24,1,dos
0,tcp,ftp_data,63,0,2,2,1.0,0,normal
0,tcp,private,0,0,215,16,0.07,1,dos
0,tcp,uucp,0,0,115,14,0.12,1,dos
0,tcp,http,224,1998,16,16,1.0,0,normal
0,udp,domain_u,44,129,70,148,1.0,0,normal
0,tcp,exec,0,0,133,5,0.04,1,dos
0,tcp,http,196,124,2,3,1.0,0,normal
0,tcp,name,0,0,132,20,0.15,1,dos
0,tcp,http,333,14206,1,1,1.0,0,normal
0,tcp,http,284,1395,19,39,1.0,0,normal
0,tcp,http,350,326,9,9,1.0,0,normal
297,tcp,http,294,256,3,3,1.0,0,normal
0,icmp,eco_i,8,0,1,9,1.0,1,probe
0,tcp,Z39_50,0,0,205,3,0.01,1,dos
0,tcp,bgp,0,0,84,1,0.01,1,dos
164,tcp,http,335,285,5,5,1.0,0,normal
0,tcp,smtp,1087,326,1,2,1.0,0,normal
0,tcp,smtp,124,241,1,1,1.0,0,normal
0,tcp,ftp_data,0,0,291,18,0.06,1,dos
0,tcp,uucp,0,0,140,16,0.11,1,dos
0,tcp,http,333,1408,5,5,1.0,0,normal
0,tcp,http,200,648,5,5,1.0,0,normal
0,icmp,urp_i,78,0,11,2,0.18,0,normal
0,tcp,efs,0,0,133,19,0.14,1,dos
0,tcp,http,0,0,34,12,0.35,1,dos
1,tcp,smtp,1109,336,1,1,1.0,0,normal
0,tcp,private,0,0,296,12,0.04,1,dos
0,tcp,http,0,0,2,3,1.0,0,normal
0,tcp,http,233,813,12,12,1.0,0,normal
0,icmp,eco_i,30,0,1,1,1.0,0,normal
3831,tcp,other,1,0,2,2,1.0,1,probe
0,tcp,http,201,1382,13,13,1.0,0,normal
0,tcp,finger,0,0,22,5,0.23,1,dos
0,tcp,http,330,392,15,15,1.0,0,normal
0,tcp,smtp,1980,278,1,1,1.0,0,normal
0,icmp,ecr_i,520,0,486,486,1.0,1,dos
0,tcp,http,220,1109,10,10,1.0,0,normal
0,tcp,ftp,0,0,197,16,0.08,1,dos
0,tcp,private,0,0,163,4,0.02,1,dos
0,tcp,http,241,35215,1,1,1.0,0,normal
0,tcp,courier,0,0,146,22,0.15,1,dos
0,tcp,smtp,2597,394,1,1,1.0,0,normal
0,tcp,finger,0,0,35,16,0.46,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,ftp,1224,2449,1,1,1.0,1,r2l
885,udp,other,147,105,1,1,1.0,0,normal
0,tcp,http,200,263,18,22,1.0,0,normal
0,tcp,http,284,1600,12,13,1.0,0,normal
4,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,http,221,1236,34,35,1.0,0,normal
0,tcp,private,0,0,228,17,0.07,1,dos
0,tcp,smtp,665,332,1,1,1.0,0,normal
0,udp,private,1,1,6,3,0.5,1,probe
0,tcp,gopher,0,0,259,16,0.06,1,dos
0,tcp,private,0,0,110,9,0.08,1,dos
0,tcp,http,263,1281,18,18,1.0,0,normal
0,tcp,http,0,0,44,13,0.3,1,dos
0,icmp,eco_i,8,0,1,8,1.0,1,probe
0,tcp,http,321,695,3,3,1.0,0,normal
3,tcp,smtp,1077,370,2,1,0.5,0,normal
0,tcp,http,197,285,16,16,1.0,0,normal
0,tcp,http,203,745,5,10,1.0,0,normal
0,tcp,name,0,0,245,2,0.01,1,dos
0,tcp,http,216,706,21,21,1.0,0,normal
2030,udp,other,145,105,1,1,1.0,0,normal
0,tcp,efs,0,0,133,18,0.14,1,dos
0,tcp,bgp,0,0,276,19,0.07,1,dos
0,tcp,domain,48,48,108,1,0.01,0,normal
0,tcp,http,282,1828,7,25,1.0,0,normal
0,tcp,netbios_ssn,0,0,242,18,0.07,1,dos
0,tcp,auth,0,0,113,13,0.12,1,dos
0,udp,domain_u,44,122,254,255,1.0,0,normal
0,tcp,whois,0,0,214,1,0.0,1,dos
0,tcp,telnet,0,0,14,1,0.07,1,dos
0,tcp,pop_2,0,0,261,16,0.06,1,dos
0,tcp,http,221,313,5,13,1.0,0,normal
0,tcp,http,299,4605,4,11,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,private,0,0,289,16,0.06,1,dos
0,tcp,http,232,1451,1,1,1.0,0,normal
0,tcp,time,0,0,221,11,0.05,1,dos
0,udp,domain_u,44,78,118,118,1.0,0,normal
0,tcp,whois,0,0,4,1,0.25,1,dos
0,tcp,http,221,2714,7,7,1.0,0,normal
0,tcp,private,0,0,147,18,0.12,1,dos
0,tcp,http,198,420,6,30,1.0,0,normal
0,tcp,http,313,2043,17,17,1.0,0,normal
0,tcp,ftp_data,1363,0,17,17,1.0,0,normal
11,udp,domain_u,42,42,1,1,1.0,0,normal
1,tcp,smtp,1655,332,1,4,1.0,0,normal
0,tcp,private,0,0,114,14,0.12,1,dos
0,tcp,private,0,0,144,18,0.12,1,dos
0,tcp,http,321,255,6,6,1.0,0,normal
0,tcp,http,215,3476,13,13,1.0,0,normal
0,tcp,http,242,13490,4,4,1.0,0,normal
0,tcp,http,245,333,17,17,1.0,0,normal
0,tcp,http,280,18884,7,7,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,uucp_path,0,0,263,16,0.06,1,dos
0,tcp,http,311,7128,19,19,1.0,0,normal
0,tcp,http,292,849,18,29,1.0,0,normal
0,tcp,other,0,0,276,20,0.07,1,dos
0,tcp,iso_tsap,0,0,245,21,0.09,1,dos
0,tcp,private,0,0,116,13,0.11,1,dos
0,tcp,private,0,0,271,3,0.01,1,dos
0,tcp,private,0,0,211,19,0.09,1,dos
0,icmp,ecr_i,520,0,449,449,1.0,1,dos
0,tcp,private,0,0,191,5,0.03,1,dos
0,tcp,http,232,2334,16,18,1.0,0,normal
0,tcp,http,228,312,11,12,1.0,0,normal
0,tcp,private,0,0,141,10,0.07,1,dos
0,icmp,eco_i,8,0,1,45,1.0,1,probe
0,tcp,http,0,0,1,22,1.0,0,normal
0,tcp,private,0,0,382,1,0.0,1,probe
0,tcp,systat,0,0,276,23,0.08,1,dos
1,tcp,smtp,2102,332,1,2,1.0,0,normal
0,tcp,private,0,0,149,19,0.13,1,dos
0,tcp,smtp,1267,335,1,1,1.0,0,normal
0,tcp,http_443,0,0,125,23,0.18,1,dos
0,tcp,smtp,855,327,1,1,1.0,0,normal
0,tcp,private,0,0,130,10,0.08,1,dos
0,tcp,http,373,753,10,10,1.0,0,normal
0,tcp,ldap,0,0,258,7,0.03,1,dos
0,tcp,private,0,0,119,6,0.05,1,dos
0,tcp,http,235,2015,6,6,1.0,0,normal
0,tcp,ftp_data,0,0,43,10,0.23,1,dos
29,udp,domain_u,44,44,5,9,0.2,0,normal
0,udp,private,105,147,1,1,1.0,0,normal
14098,tcp,other,1,0,2,2,1.0,1,probe
179,tcp,telnet,1559,2855,1,1,1.0,1,u2r
0,tcp,http,285,439,20,35,1.0,0,normal
0,tcp,private,0,0,161,1,0.01,1,dos
0,icmp,eco_i,8,0,1,14,1.0,1,probe
0,tcp,http,276,791,5,26,1.0,0,normal
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,tcp,private,0,0,106,3,0.03,1,dos
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,tcp,http,240,1695,7,7,1.0,0,normal
0,udp,domain_u,35,95,2,1,0.5,0,normal
0,icmp,ecr_i,520,0,273,273,1.0,1,dos
0,tcp,telnet,0,0,5,5,1.0,1,dos
0,tcp,private,0,0,297,1,0.0,1,probe
0,tcp,private,0,0,73,16,0.22,1,dos
0,icmp,ecr_i,1032,0,110,110,1.0,1,dos
0,tcp,auth,0,0,229,18,0.08,1,dos
0,tcp,hostnames,0,0,285,21,0.07,1,dos
0,icmp,eco_i,8,0,1,10,1.0,1,probe
0,tcp,uucp,0,0,97,20,0.21,1,dos
0,icmp,ecr_i,1032,0,48,48,1.0,1,dos
0,tcp,http,232,1380,3,3,1.0,0,normal
0,tcp,http,322,6356,6,6,1.0,0,normal
0,tcp,imap4,0,0,285,25,0.09,1,dos
0,tcp,http,218,14638,4,4,1.0,0,normal
1,tcp,http,248,1856,2,1,0.5,0,normal
0,tcp,ftp_data,748,0,1,1,1.0,0,normal
0,udp,domain_u,45,45,16,16,1.0,0,normal
0,tcp,http,221,5521,6,6,1.0,0,normal
0,tcp,http,319,2097,14,14,1.0,0,normal
0,tcp,http,196,781,10,10,1.0,0,normal
0,tcp,private,0,0,131,11,0.08,1,dos
30077,tcp,private,1,0,2,2,1.0,1,probe
0,udp,domain_u,43,107,1,2,1.0,0,normal
0,tcp,ftp_data,0,0,261,21,0.08,1,dos
0,tcp,ftp_data,8766,0,4,4,1.0,0,normal
0,udp,domain_u,45,139,67,147,0.99,0,normal
0,tcp,http,219,406,8,51,1.0,0,normal
0,tcp,private,0,0,235,15,0.06,1,dos
0,tcp,http,338,4218,4,4,1.0,0,normal
0,tcp,http,54540,8314,2,2,1.0,1,dos
0,tcp,private,0,0,264,4,0.02,1,dos
0,udp,domain_u,46,79,249,249,1.0,0,normal
0,tcp,finger,0,0,286,7,0.02,1,dos
0,tcp,http,155,1032,1,2,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,supdup,0,0,227,14,0.06,1,dos
0,tcp,http,322,10220,5,5,1.0,0,normal
0,tcp,http,236,12852,1,1,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,http,262,1301,14,14,1.0,0,normal
0,tcp,private,0,0,109,11,0.1,1,dos
0,tcp,imap4,0,0,259,9,0.03,1,dos
0,tcp,private,0,0,143,19,0.13,1,dos
0,tcp,http,197,978,28,32,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,icmp,ecr_i,1032,0,510,510,1.0,1,dos
0,tcp,http,228,7897,12,12,1.0,0,normal
0,tcp,klogin,0,0,18,13,0.72,1,dos
0,tcp,http_443,0,0,134,16,0.12,1,dos
0,tcp,http,183,5733,7,8,1.0,0,normal
0,icmp,eco_i,30,0,4,1,0.25,0,normal
0,tcp,http,237,2748,3,5,1.0,0,normal
0,tcp,http,200,955,3,3,1.0,0,normal
0,icmp,urp_i,78,0,5,2,0.4,0,normal
0,tcp,uucp,0,0,119,4,0.03,1,dos
0,udp,domain_u,43,135,29,90,1.0,0,normal
0,udp,domain_u,42,0,2,9,1.0,0,normal
0,udp,domain_u,42,42,3,4,1.0,0,normal
0,tcp,http,333,5178,34,37,1.0,0,normal
0,tcp,http,328,1441,9,10,1.0,0,normal
0,tcp,http,232,1197,7,9,1.0,0,normal
0,tcp,smtp,1176,278,1,1,1.0,0,normal
0,udp,domain_u,30,30,1,3,1.0,0,normal
0,tcp,ftp_data,0,0,69,17,0.25,1,dos
0,tcp,http,54540,8314,3,3,1.0,1,dos
1,tcp,smtp,1858,516,1,2,1.0,0,normal
0,tcp,daytime,0,0,243,3,0.01,1,dos
0,tcp,private,0,0,105,4,0.04,1,dos
0,tcp,X11,873728,299236,1,1,1.0,0,normal
0,tcp,smtp,2041,486,1,1,1.0,0,normal
0,tcp,http,0,0,297,48,0.06,1,dos
0,udp,domain_u,33,93,1,2,1.0,0,normal
0,tcp,private,0,0,293,5,0.02,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http_443,0,0,139,20,0.14,1,dos
0,tcp,http,305,502,3,5,1.0,0,normal
21,tcp,ftp,222,766,1,1,1.0,0,normal
0,tcp,courier,0,0,124,2,0.02,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,http,314,646,22,23,1.0,0,normal
0,tcp,http,218,706,27,27,1.0,0,normal
0,icmp,eco_i,8,0,1,17,1.0,1,probe
0,tcp,http,314,1773,14,14,1.0,0,normal
0,udp,private,28,0,25,25,1.0,1,dos
0,tcp,http,339,781,10,11,1.0,0,normal
0,tcp,http,222,7533,4,9,1.0,0,normal
0,tcp,ftp_data,1342,0,9,9,1.0,0,normal
0,tcp,Z39_50,0,0,125,14,0.11,1,dos
0,icmp,ecr_i,1032,0,144,144,1.0,1,dos
0,tcp,ssh,0,0,12,6,0.5,1,dos
0,icmp,ecr_i,1032,0,509,509,1.0,1,dos
0,tcp,http,204,3433,13,13,1.0,0,normal
0,tcp,private,0,0,94,5,0.05,1,dos
0,udp,private,28,0,51,51,1.0,1,dos
0,udp,domain_u,33,0,1,4,1.0,0,normal
0,udp,private,28,0,63,62,0.98,1,dos
38192,tcp,private,1,0,2,2,1.0,1,probe
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,http,217,260,5,5,1.0,0,normal
0,udp,domain_u,43,125,228,229,1.0,0,normal
0,tcp,auth,0,0,281,12,0.04,1,dos
0,tcp,systat,0,0,296,18,0.06,1,dos
0,udp,domain_u,43,43,112,194,1.0,0,normal
0,tcp,whois,0,0,1,1,1.0,1,probe
0,tcp,smtp,1171,404,1,1,1.0,0,normal
3,tcp,auth,10,37,1,1,1.0,0,normal
0,udp,private,28,0,126,26,0.21,1,dos
0,tcp,ftp_data,71,0,1,1,1.0,0,normal
0,tcp,private,0,0,130,20,0.15,1,dos
0,tcp,smtp,1434,478,1,1,1.0,0,normal
0,tcp,courier,0,0,150,20,0.13,1,dos
0,tcp,private,0,0,211,6,0.03,1,dos
0,tcp,private,0,0,102,2,0.02,1,dos
0,icmp,eco_i,30,0,1,1,1.0,0,normal
0,udp,domain_u,43,43,72,152,1.0,0,normal
0,tcp,http,320,404,7,7,1.0,0,normal
0,tcp,private,0,0,104,13,0.12,1,dos
0,tcp,private,0,0,148,1,0.01,1,probe
0,tcp,private,0,0,142,1,0.01,1,probe
0,tcp,ftp_data,334,0,1,1,1.0,1,r2l
0,tcp,http,271,1327,12,13,1.0,0,normal
0,tcp,daytime,0,0,1,1,1.0,1,probe
0,tcp,ftp_data,0,0,214,15,0.07,1,dos
0,udp,other,516,4,183,183,1.0,0,normal
0,tcp,private,0,0,172,7,0.04,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,icmp,eco_i,8,0,1,22,1.0,1,probe
0,tcp,http,306,2507,6,6,1.0,0,normal
0,tcp,ftp_data,190,0,2,3,1.0,0,normal
0,tcp,ldap,0,0,101,16,0.16,1,dos
0,tcp,pop_2,0,0,295,19,0.06,1,dos
0,tcp,http,0,0,258,7,0.03,1,dos
0,tcp,ftp_data,26408,0,11,11,1.0,0,normal
0,tcp,uucp_path,0,0,145,13,0.09,1,dos
0,tcp,netbios_ssn,0,0,271,7,0.03,1,dos
0,tcp,remote_job,0,0,272,6,0.02,1,dos
0,udp,private,105,147,1,1,1.0,0,normal
5,tcp,smtp,951,330,1,2,1.0,0,normal
0,tcp,http,320,3395,7,7,1.0,0,normal
0,icmp,eco_i,30,0,1,1,1.0,0,normal
0,tcp,nnsp,0,0,148,5,0.03,1,dos
0,tcp,ftp,0,0,149,20,0.13,1,dos
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,klogin,0,0,141,13,0.09,1,dos
0,tcp,http,306,184,28,41,1.0,0,normal
0,tcp,http,310,314,7,7,1.0,0,normal
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,tcp,ftp_data,9198,0,7,7,1.0,0,normal
0,tcp,http,325,1820,1,1,1.0,0,normal
0,tcp,http,229,14150,12,12,1.0,0,normal
0,tcp,http,316,7333,10,12,1.0,0,normal
5,tcp,printer,6,43,510,1,0.0,1,probe
0,tcp,private,0,0,142,3,0.02,1,dos
0,tcp,http,287,5480,9,9,1.0,0,normal
0,tcp,sql_net,0,0,235,11,0.05,1,dos
0,tcp,http,228,1452,16,26,1.0,0,normal
0,tcp,http,246,346,6,10,1.0,0,normal
0,tcp,ftp_data,554,0,1,1,1.0,0,normal
0,tcp,http,0,0,60,18,0.3,1,dos
0,tcp,http,257,572,7,8,1.0,0,normal
0,tcp,http,290,2042,34,34,1.0,0,normal
0,tcp,http,325,289,6,14,1.0,0,normal
0,tcp,http,54540,8314,4,4,1.0,1,dos
1,tcp,smtp,1250,372,1,1,1.0,0,normal
0,tcp,http,193,761,1,1,1.0,0,normal
13639,udp,other,147,105,4,2,0.5,0,normal
0,tcp,http,333,4791,10,10,1.0,0,normal
0,tcp,private,0,0,139,22,0.16,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,private,0,0,275,6,0.02,1,dos
0,tcp,http,325,5260,9,23,1.0,0,normal
0,tcp,http,0,6361,4,15,1.0,0,normal
0,tcp,http,210,5320,32,32,1.0,0,normal
0,tcp,uucp_path,0,0,234,24,0.1,1,dos
0,udp,domain_u,30,90,1,3,1.0,0,normal
0,tcp,ftp_data,0,0,299,20,0.07,1,dos
0,tcp,private,0,0,104,14,0.13,1,dos
0,tcp,http,172,17501,1,1,1.0,0,normal
0,tcp,http,163,35147,1,13,1.0,0,normal
0,tcp,private,0,0,133,15,0.11,1,dos
0,tcp,http,210,1364,13,14,1.0,0,normal
0,tcp,domain,0,0,239,7,0.03,1,dos
0,tcp,http,338,1587,5,5,1.0,0,normal
0,tcp,other,0,0,350,1,0.0,1,probe
0,tcp,http,229,4900,5,18,1.0,0,normal
0,tcp,supdup,0,0,234,9,0.04,1,dos
0,tcp,http,216,598,2,4,1.0,0,normal
0,tcp,http,273,7278,11,11,1.0,0,normal
0,tcp,http,279,494,2,2,1.0,0,normal
0,tcp,http,203,269,10,14,1.0,0,normal
0,tcp,http,314,4819,10,12,1.0,0,normal
0,tcp,smtp,1459,384,1,1,1.0,0,normal
0,icmp,ecr_i,1032,0,400,400,1.0,1,dos
0,tcp,http,232,6534,15,15,1.0,0,normal
0,tcp,ssh,0,0,283,25,0.09,1,dos
0,icmp,eco_i,20,0,1,1,1.0,1,probe
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,tcp,vmnet,0,0,509,1,0.0,1,probe
0,tcp,http,237,392,4,6,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
8118,udp,other,145,105,1,1,1.0,0,normal
0,tcp,finger,0,0,42,12,0.29,1,dos
0,tcp,http,235,5600,1,2,1.0,0,normal
0,tcp,bgp,0,0,277,12,0.04,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,udp,domain_u,46,80,164,164,1.0,0,normal
0,tcp,other,15876,0,15,1,0.07,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,http,212,5030,13,13,1.0,0,normal
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,private,0,0,131,8,0.06,1,dos
0,tcp,uucp_path,0,0,259,14,0.05,1,dos
0,tcp,private,0,0,196,1,0.01,1,probe
0,udp,domain_u,30,30,1,3,1.0,0,normal
1,tcp,smtp,1092,326,1,2,1.0,0,normal
8,tcp,login,6,0,510,2,0.0,1,probe
0,tcp,klogin,0,0,136,16,0.12,1,dos
21,tcp,smtp,783,331,1,1,1.0,0,normal
0,tcp,http,300,1042,3,3,1.0,0,normal
0,tcp,http,231,0,1,1,1.0,0,normal
0,tcp,private,0,0,140,9,0.06,1,dos
0,tcp,ftp_data,172,0,1,1,1.0,0,normal
0,udp,domain_u,45,132,88,167,1.0,0,normal
3487,udp,other,147,105,1,1,1.0,0,normal
0,tcp,http,239,1429,32,32,1.0,0,normal
0,tcp,exec,0,0,114,19,0.17,1,dos
5,tcp,smtp,1144,331,1,1,1.0,0,normal
0,tcp,ftp_data,12,0,1,1,1.0,0,normal
0,tcp,smtp,1223,333,1,1,1.0,0,normal
0,tcp,smtp,12500,1427,1,1,1.0,0,normal
576,tcp,telnet,86,4586,1,1,1.0,0,normal
0,tcp,kshell,0,0,135,22,0.16,1,dos
0,tcp,private,0,0,116,11,0.09,1,dos
0,udp,private,1,0,27,24,0.89,1,probe
0,tcp,http,328,356,27,27,1.0,0,normal
0,tcp,private,0,0,125,1,0.01,1,probe
0,tcp,time,0,0,279,8,0.03,1,dos
0,tcp,http,256,788,3,3,1.0,0,normal
0,tcp,http,228,398,3,6,1.0,0,normal
0,tcp,http,244,263,10,10,1.0,0,normal
42296,tcp,private,1,0,2,2,1.0,1,probe
0,tcp,http,242,1492,7,7,1.0,0,normal
0,tcp,http,297,1116,7,9,1.0,0,normal
0,tcp,private,0,0,111,7,0.06,1,dos
0,tcp,http,213,9879,3,3,1.0,0,normal
1,tcp,ftp,1238,2451,1,1,1.0,1,r2l
0,tcp,finger,0,0,56,14,0.25,1,dos
0,udp,domain_u,44,110,217,294,1.0,0,normal
0,icmp,eco_i,8,0,1,1,1.0,1,probe
0,tcp,time,0,0,262,14,0.05,1,dos
0,tcp,http,192,6615,4,4,1.0,0,normal
0,tcp,http,285,4065,7,7,1.0,0,normal
0,tcp,http,229,392,7,7,1.0,0,normal
0,icmp,eco_i,30,0,1,1,1.0,0,normal
0,tcp,http,214,337,11,11,1.0,0,normal
0,udp,private,28,0,92,90,0.98,1,dos
0,tcp,bgp,0,0,280,13,0.05,1,dos
0,tcp,http,296,6806,1,2,1.0,0,normal
0,tcp,http,0,0,8,5,0.62,1,dos
0,tcp,http,331,1047,2,2,1.0,0,normal
0,tcp,http,216,1090,11,11,1.0,0,normal
0,tcp,http,332,6999,17,17,1.0,0,normal
0,tcp,http,281,8818,5,25,1.0,0,normal
0,tcp,sql_net,0,0,121,15,0.12,1,dos
0,tcp,printer,0,0,124,6,0.05,1,dos
0,tcp,whois,0,0,271,11,0.04,1,dos
12753,udp,other,146,105,4,2,0.5,0,normal
0,tcp,http,211,6385,3,4,1.0,0,normal
0,udp,domain_u,31,91,1,2,1.0,0,normal
0,tcp,csnet_ns,0,0,251,8,0.03,1,dos
771,tcp,telnet,739,23208,1,1,1.0,0,normal
5207,udp,other,147,105,1,1,1.0,0,normal
0,tcp,whois,0,0,134,6,0.04,1,dos
0,tcp,sunrpc,0,0,249,10,0.04,1,dos
0,tcp,private,0,0,115,18,0.16,1,dos
0,tcp,http,247,4815,3,19,1.0,0,normal
32,tcp,ftp,1472,4152,1,1,1.0,0,normal
0,tcp,ftp_data,383,0,1,1,1.0,0,normal
0,tcp,ldap,0,0,145,19,0.13,1,dos
0,tcp,http,244,198,5,5,1.0,0,normal
0,tcp,login,0,0,116,6,0.05,1,dos
0,tcp,private,0,0,272,8,0.03,1,dos
0,tcp,smtp,1485,385,1,1,1.0,0,normal
0,tcp,http,302,6717,1,1,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,307,14616,8,8,1.0,0,normal
0,tcp,http,193,1745,2,2,1.0,0,normal
0,tcp,http,400,800,7,7,1.0,0,normal
0,tcp,private,0,0,215,18,0.08,1,dos
0,icmp,ecr_i,64,0,1,1,1.0,0,normal
0,udp,other,1,0,14,1,0.07,1,probe
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,http,54540,8314,5,6,1.0,1,dos
0,tcp,nnsp,0,0,64,3,0.05,1,dos
0,tcp,http,158,9231,3,3,1.0,0,normal
0,tcp,http,209,736,2,3,1.0,0,normal
0,tcp,ctf,0,0,274,18,0.07,1,dos
0,tcp,http,247,2265,8,8,1.0,0,normal
0,tcp,private,0,0,138,9,0.07,1,dos
0,udp,domain_u,44,130,58,138,1.0,0,normal
0,tcp,private,0,0,145,6,0.04,1,dos
0,icmp,eco_i,8,0,1,16,1.0,1,probe
0,udp,domain_u,45,138,211,211,1.0,0,normal
0,tcp,http,0,0,2,5,1.0,0,normal
0,tcp,http,234,4137,19,19,1.0,0,normal
0,tcp,http,236,16120,6,6,1.0,0,normal
0,tcp,private,0,0,276,15,0.05,1,dos
0,icmp,ecr_i,1032,0,57,57,1.0,1,dos
0,tcp,http,219,2367,5,5,1.0,0,normal
0,tcp,http,297,5940,18,18,1.0,0,normal
0,tcp,ftp_data,1556,0,6,6,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
14682,tcp,other,1,0,2,2,1.0,1,probe
2,tcp,smtp,1332,324,1,2,1.0,0,normal
0,tcp,bgp,0,0,255,10,0.04,1,dos
0,udp,domain_u,43,69,123,123,1.0,0,normal
0,udp,domain_u,43,109,33,113,1.0,0,normal
0,tcp,finger,0,0,44,16,0.36,1,dos
0,tcp,private,0,0,284,18,0.06,1,dos
0,tcp,http,221,813,14,39,1.0,0,normal
7055,udp,other,147,105,4,2,0.5,0,normal
23080,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,private,0,0,109,18,0.17,1,dos
0,tcp,private,0,0,62,14,0.23,1,dos
0,tcp,private,0,0,164,20,0.12,1,dos
0,tcp,private,0,0,278,17,0.06,1,dos
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,http,239,3606,4,4,1.0,0,normal
0,tcp,http,200,632,4,4,1.0,0,normal
0,tcp,http,217,702,6,6,1.0,0,normal
0,tcp,http,323,771,11,11,1.0,0,normal
0,tcp,ftp_data,40494,0,15,15,1.0,0,normal
0,icmp,ecr_i,520,0,478,478,1.0,1,dos
0,icmp,eco_i,8,0,1,5,1.0,1,probe
0,tcp,private,0,0,136,5,0.04,1,dos
0,tcp,smtp,1577,489,2,2,0.5,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,private,0,0,96,19,0.2,1,dos
0,tcp,private,0,0,130,19,0.15,1,dos
0,udp,private,105,146,4,1,0.25,0,normal
0,tcp,http,333,261,6,6,1.0,0,normal
0,icmp,eco_i,8,0,1,17,1.0,1,probe
0,tcp,telnet,0,0,62,12,0.19,1,dos
0,tcp,http,284,2251,15,17,1.0,0,normal
0,tcp,Z39_50,0,0,258,4,0.02,1,dos
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,auth,10,39,3,1,0.33,0,normal
0,tcp,login,0,0,77,6,0.08,1,dos
1,tcp,http,364,646196,2,15,1.0,0,normal
0,tcp,telnet,0,0,15,4,0.27,1,dos
0,tcp,private,0,0,109,19,0.17,1,dos
0,tcp,ftp_data,567,0,1,1,1.0,0,normal
7,tcp,telnet,105,1019,1,1,1.0,0,normal
0,tcp,private,0,0,115,6,0.05,1,dos
0,icmp,ecr_i,1032,0,219,219,1.0,1,dos
0,tcp,http,0,0,1,2,1.0,0,normal
0,udp,domain_u,32,92,8,24,1.0,0,normal
0,tcp,http,337,942,14,14,1.0,0,normal
0,tcp,private,0,0,152,4,0.03,1,dos
0,tcp,private,0,0,222,11,0.05,1,dos
0,udp,domain_u,45,128,206,206,1.0,0,normal
0,tcp,http_443,0,0,88,3,0.03,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,ftp,0,0,1,1,1.0,0,normal
0,tcp,http,276,25868,1,7,1.0,0,normal
0,tcp,login,0,0,142,13,0.09,1,dos
0,icmp,ecr_i,520,0,220,220,1.0,1,dos
0,udp,private,215,0,1,1,1.0,1,probe
0,tcp,http,233,616,3,3,1.0,0,normal
27,tcp,ftp,1059,3081,1,1,1.0,0,normal
